area,perimeter,eccentricity,circularity,mean_r,mean_g,mean_b,std_r,std_g,std_b,contrast,homogeneity,label
652.0,154.6274169979695,0.11080297138158142,0.3426766064064899,0.7763105,0.65019006,0.68140256,0.23524596,0.24287775,0.1283182,586.9563492063493,0.15446804576178716,4
394.0,161.66295090390224,0.5147919924966806,0.18944584387920602,0.6644358,0.50989896,0.64745396,0.23323184,0.26274192,0.114659354,537.0330687830688,0.09228714192395851,3
507.0,166.56244584051393,0.4915887483158507,0.22964851654268384,0.7263305,0.5811575,0.67094344,0.2167679,0.24024867,0.1057634,259.24603174603175,0.15527303113444507,3
484.0,176.18376618407356,0.18823004074738411,0.19594015479113716,0.78826034,0.63360345,0.6772109,0.20939124,0.24992087,0.13007337,554.6560846560845,0.11643472980873794,1
607.0,168.76955262170048,0.13305173416072846,0.2677998668664692,0.8505453,0.7316076,0.7301371,0.204422,0.22259213,0.1102112,409.92989417989423,0.1856685445601079,2
463.0,175.76955262170046,0.266778399059303,0.18832308518649593,0.78283316,0.60465693,0.66615146,0.19804437,0.24347037,0.11792712,414.1269841269842,0.10819614055606606,1
427.0,121.87005768508881,0.5649227789161517,0.3612798214608482,0.90904856,0.7884854,0.7367548,0.11437767,0.14166462,0.08373701,229.3743386243386,0.24935810025947003,7
645.0,161.87005768508882,0.11754886634563959,0.30934032371640346,0.8068678,0.69325733,0.69776917,0.21708053,0.23223883,0.117036924,561.1269841269841,0.11873084083832267,6
587.0,163.698484809835,0.12881251348172565,0.2752698498912936,0.8052421,0.6938625,0.7057673,0.26869085,0.26762393,0.13626252,542.1296296296297,0.23138082757828646,2
171.0,89.83452377915607,0.9324878009692449,0.26626828100330535,0.842507,0.7143758,0.7037415,0.1183459,0.1290978,0.091741756,327.292328042328,0.1003647848434645,7
536.0,169.94112549695427,0.1441611299518091,0.233226380980161,0.7841537,0.63944083,0.6954232,0.2209841,0.24960837,0.11471589,396.91137566137564,0.11890916807751309,3
676.0,150.62741699796953,0.09534340341656732,0.3744109162387061,0.83694476,0.7080532,0.69980997,0.21922365,0.22978349,0.11724489,491.1798941798942,0.20733341179427042,4
659.0,163.698484809835,0.2260308878683952,0.3090337837791524,0.75531715,0.60995895,0.66591144,0.17911907,0.19781429,0.10333324,415.80555555555554,0.11180905738758415,6
486.0,179.35533905932738,0.1374219418286784,0.18985302209305105,0.75310624,0.60612744,0.6711285,0.20638782,0.2325962,0.101675,372.5238095238095,0.10892661862837166,1
579.0,167.1126983722081,0.10585557540067078,0.26053706958928313,0.78555423,0.6484194,0.6885004,0.25867942,0.2853459,0.14234988,581.6283068783068,0.1449488001404467,0
531.0,182.84062043356596,0.11816119502090816,0.19959929935376158,0.80296123,0.6733744,0.70712787,0.2448033,0.26773807,0.1348279,565.3267195767196,0.20644845244012688,6
479.0,177.69848480983498,0.1747939322847317,0.19062415344972974,0.81652164,0.6569628,0.6870448,0.19905344,0.24975573,0.12342803,463.64814814814815,0.12782263625150458,1
660.0,155.45584412271572,0.11201316604043421,0.3431940050273074,0.79817426,0.6663666,0.7018808,0.20934851,0.22522026,0.1107385,472.14682539682536,0.10995757856040933,3
623.0,161.4558441227157,0.06012831699658505,0.30032422953058846,0.8509204,0.7303571,0.72528017,0.21959737,0.2267163,0.10664139,324.5462962962963,0.21242432942550055,2
509.0,175.14823227814082,0.19294516931366804,0.20850483460377842,0.79873955,0.6468087,0.6776911,0.21804905,0.26076013,0.13663152,524.7235449735449,0.1414040056049452,1
541.0,186.6335136523794,0.2150257056897293,0.19517665217419305,0.7714436,0.63475394,0.6939076,0.22973222,0.2552955,0.11756114,404.5330687830688,0.14196002094842938,5
671.0,154.0416305603426,0.10169745782863131,0.355349877481456,0.84681875,0.7353642,0.71653664,0.20820668,0.21779598,0.10545847,322.4801587301587,0.16159453958440773,2
533.0,227.1543289325507,0.24713975841131333,0.12980608083002387,0.7437675,0.5607143,0.6457233,0.14581989,0.17804132,0.08787888,377.3399470899471,0.07755770974248558,1
562.0,178.11879502661796,0.2843062191269759,0.22260078044061793,0.917232,0.80132043,0.74872947,0.13901378,0.14805008,0.09596236,312.6825396825397,0.2917752093934821,7
578.0,172.1837661840736,0.29114511196522996,0.2449927860831462,0.7671018,0.63609946,0.6764356,0.22276342,0.24885878,0.11635612,567.2764550264551,0.12036750375426417,4
621.0,162.28427124746187,0.24008603377640678,0.29631156683465426,0.80878854,0.68205786,0.69802916,0.21901956,0.24264434,0.11832803,482.8505291005291,0.1463383558427285,3
643.0,159.698484809835,0.15616048757356424,0.3168248556183928,0.8004552,0.6705432,0.69216186,0.21347047,0.23679647,0.11967014,583.808201058201,0.087860036029454,3
541.0,169.35533905932738,0.16430127264302688,0.23703328959079334,0.8040716,0.667362,0.68728495,0.22493123,0.2664725,0.13993005,590.7804232804233,0.14140716196800301,1
542.0,171.31980515339464,0.16497861999174493,0.2320566438786956,0.77445984,0.6183274,0.6593437,0.20737875,0.24630931,0.13072054,566.4060846560847,0.10061983512829152,1
636.0,191.97665940288704,0.1888768884774504,0.21685533911370336,0.78392357,0.65029514,0.69450784,0.21927318,0.23716101,0.12272251,542.0383597883598,0.1263562215247471,6
443.0,165.3259018078045,0.5996880412955446,0.20367221642463523,0.8989996,0.7779061,0.72565025,0.13087252,0.14668754,0.09887188,329.3227513227513,0.18973134458973456,7
604.0,162.04163056034264,0.12555028050851735,0.28906372394187324,0.80462694,0.67297417,0.7061075,0.23213252,0.25706026,0.12890622,612.3174603174602,0.15765240338417513,3
489.0,175.94112549695427,0.1616712870044072,0.19851073230355776,0.77307427,0.62420964,0.66727686,0.22445422,0.2679803,0.13514882,584.632275132275,0.11652544978978185,1
547.0,171.18376618407356,0.2825780872957693,0.23456976695338685,0.80438685,0.6865096,0.7059824,0.24194044,0.26157284,0.12473509,435.1798941798942,0.2104905618567351,3
512.0,175.1126983722081,0.17029175482372017,0.2098188703232115,0.7515556,0.622319,0.6818077,0.2534622,0.278813,0.12993589,551.478835978836,0.15568906794681361,5
671.0,161.45584412271572,0.14592736929041014,0.3234631749839884,0.8034714,0.66797215,0.69677377,0.20937853,0.22334498,0.11960303,479.2791005291005,0.13608259802752087,6
606.0,182.11269837220811,0.2652475835974753,0.22961593778216394,0.7553171,0.5914016,0.6664316,0.17633943,0.19389895,0.09435226,480.10185185185196,0.0999971909492269,6
695.0,149.79898987322335,0.12281568801940336,0.38920364502212595,0.8332933,0.694858,0.70134056,0.18764275,0.20409244,0.099430345,307.4748677248678,0.12462234579945723,6
581.0,160.59797974644667,0.2852124989794187,0.2830778190224285,0.8496148,0.74963486,0.7257804,0.2204544,0.22391266,0.111766435,384.7777777777778,0.23950030094668565,2
589.0,169.1126983722081,0.1670846812143463,0.2588050344971014,0.7360094,0.5894158,0.66073436,0.19813062,0.21643831,0.099038705,346.92195767195767,0.12297702255749846,3
750.0,132.14213562373095,0.033477762746334454,0.5397448218979489,0.9580033,0.83944577,0.765081,0.08112855,0.10519013,0.055909164,83.16137566137564,0.5206760929166853,7
594.0,162.5269119345812,0.08148507175941697,0.282582811406083,0.8211635,0.68907565,0.7122899,0.23095648,0.25665423,0.12062197,443.54100529100526,0.1867587882415361,3
641.0,156.35533905932735,0.3933976432916781,0.3294901698427173,0.87574536,0.77315426,0.73578924,0.19087909,0.19552927,0.10228247,350.0780423280423,0.259484367142317,7
336.0,156.49137802864846,0.6733746624672398,0.1724123262918103,0.705132,0.53886557,0.64215183,0.22493264,0.25288162,0.13662115,783.2142857142857,0.0683570336746479,1
677.0,164.35533905932738,0.11539113356438299,0.314942230837849,0.8200531,0.68777514,0.70486194,0.20598117,0.2209868,0.12008208,570.4497354497355,0.13620418621251865,6
586.0,164.2842712474619,0.11772104763603329,0.2728446916879136,0.7720138,0.6364046,0.6842237,0.22805183,0.24731806,0.11639722,497.8835978835979,0.10824754357160102,3
581.0,166.2842712474619,0.12393713343881198,0.2640484688702688,0.7607243,0.6563525,0.6866997,0.21242449,0.21194047,0.0969236,316.0317460317461,0.12913521641930162,2
643.0,189.84062043356596,0.29748096517160216,0.22420358249686764,0.76699185,0.62239397,0.6822128,0.20791177,0.22472465,0.12091297,563.5780423280422,0.09039141877570739,6
436.0,150.25483399593904,0.7971495037442431,0.24268305156261932,0.902576,0.77731586,0.73656464,0.11640953,0.13132435,0.08942153,274.64814814814815,0.18244901567131339,7
750.0,132.72792206135784,0.06953789236437805,0.5349910748078583,0.9306572,0.81560624,0.7480742,0.09844812,0.11551877,0.06776098,159.94444444444446,0.29849043336945896,7
433.0,140.97665940288704,0.7274694730618576,0.2737810153655567,0.78877056,0.6665716,0.6928972,0.22574444,0.24436274,0.11765423,359.8769841269841,0.1731250748024762,3
648.0,154.8700576850888,0.09399853954426367,0.339507951067237,0.8135404,0.6765857,0.6825381,0.20971762,0.23549159,0.11950064,501.52910052910056,0.1621693812727281,4
511.0,166.97665940288704,0.6932722351148191,0.23031341124404472,0.8589586,0.7440877,0.7097089,0.19547978,0.20962302,0.11227781,252.72619047619048,0.3128062053559044,2
457.0,181.01219330881975,0.2540263472426258,0.17527113646177073,0.6972289,0.5982193,0.79899454,0.18280613,0.24578083,0.1050089,311.62830687830683,0.1665095374163929,3
478.0,160.3198051533946,0.5188964027401217,0.23370252672869402,0.7230492,0.5503102,0.627346,0.18032354,0.20893303,0.09982236,410.33597883597895,0.08964862829332076,1
680.0,154.0416305603426,0.14464426929843177,0.3601161202494637,0.81946784,0.69602346,0.7130152,0.21321039,0.22633608,0.11587452,340.6798941798942,0.15199561609433446,6
573.0,165.698484809835,0.17870167293339465,0.26225719490813243,0.7671018,0.6566877,0.68449384,0.27479076,0.2795327,0.1448694,626.1243386243386,0.19749586602193756,2
609.0,168.28427124746193,0.13628541397007302,0.27023407105024555,0.7741447,0.6331933,0.67730093,0.21911249,0.23554496,0.12075338,559.915343915344,0.07662528595100221,4
467.0,180.08326112068522,0.43592671763524066,0.18095894315606656,0.7689376,0.6467537,0.6965637,0.23055106,0.25365195,0.11211044,396.3306878306878,0.1839193630575284,3
598.0,169.698484809835,0.21695827958449593,0.2609486886399779,0.79537815,0.6406263,0.6921769,0.18339793,0.21136717,0.100825936,397.9656084656085,0.1054225085305596,6
550.0,167.698484809835,0.249165539345779,0.245761741671125,0.83144253,0.6986945,0.71169466,0.22354265,0.26370153,0.12575017,492.41005291005285,0.24437800962720796,1
544.0,185.14823227814082,0.24699528381560426,0.19942041873729052,0.7681073,0.6255052,0.68786514,0.22875209,0.2610191,0.12047236,566.6296296296298,0.18020068387826554,0
298.0,123.83452377915607,0.8206177233042974,0.2441983084927192,0.64637357,0.5157413,0.6487145,0.20089781,0.21548855,0.09125993,248.32936507936506,0.11015671435692725,3
510.0,172.76955262170048,0.14965267652243586,0.21470671275917447,0.8062625,0.6565476,0.6909814,0.2155958,0.258736,0.1306172,563.4060846560848,0.1628507140991633,1
497.0,176.5269119345812,0.22525817492482655,0.2004215445998899,0.7117797,0.5643658,0.65054023,0.257234,0.28819972,0.13650729,616.0449735449736,0.09813905647309995,0
679.0,150.0416305603426,0.07529972574724372,0.3790147293880147,0.8497399,0.7271359,0.70483696,0.2142011,0.23327284,0.11978903,468.9259259259259,0.23823049878061464,4
627.0,157.4558441227157,0.07054007316737773,0.31780434882921343,0.80012506,0.6579632,0.68389356,0.2126367,0.23774189,0.10807525,398.1640211640211,0.1785628131234517,4
536.0,175.1126983722081,0.14221440048692224,0.21965412986961205,0.7772009,0.65729785,0.6954282,0.25323805,0.27117047,0.12480135,468.4444444444444,0.16873665375829117,3
444.0,186.01219330881975,0.16397267837951188,0.1612538182359461,0.71513104,0.56627655,0.67123353,0.22597787,0.25731903,0.11980756,605.4140211640213,0.09933012575566122,3
446.0,179.52691193458116,0.3334508615891015,0.17389440203610695,0.72576034,0.5859844,0.67133355,0.2437085,0.27180764,0.10894726,432.28042328042324,0.11691424049967286,3
597.0,165.69848480983498,0.24590960636090486,0.2732417894592585,0.7759354,0.640106,0.6910014,0.22569047,0.25025773,0.11509264,415.80291005291,0.13376151810576864,3
337.0,145.66904755831212,0.7920084113224293,0.19957457062466438,0.8839585,0.7569728,0.73361844,0.11211741,0.123816445,0.07806422,223.09788359788362,0.13881901273203823,7
561.0,174.76955262170048,0.19220662413970244,0.230802854755379,0.814936,0.6719288,0.68620944,0.20602052,0.2399542,0.12666507,583.1772486772487,0.13463136000855386,1
492.0,174.5269119345812,0.10648938445546667,0.2029785557305787,0.67081326,0.5312475,0.6413565,0.24958669,0.26134992,0.11700055,372.9140211640212,0.13810895807327006,3
638.0,175.11269837220811,0.16043874465250535,0.26145398294181427,0.79301715,0.65267104,0.69409263,0.20913905,0.2339595,0.113737985,474.29761904761904,0.11237946385788994,6
641.0,156.2842712474619,0.08219881042229416,0.32978989891046956,0.75077033,0.6635104,0.79590344,0.20648038,0.24868284,0.12563232,569.7367724867727,0.09578429716669998,4
576.0,179.31980515339464,0.3026166221686628,0.22510017407041047,0.74520814,0.60443676,0.68317837,0.21056002,0.23964128,0.107529305,436.05423280423287,0.08014232619685442,5
693.0,146.62741699796953,0.08460955438254304,0.4050538183083056,0.847544,0.72446483,0.70819825,0.20799649,0.22002625,0.11657773,461.5105820105819,0.29167125569926133,4
475.0,176.69848480983498,0.262711139613149,0.191177959852832,0.74199677,0.6233544,0.7643358,0.13110064,0.19614682,0.0871656,210.30820105820106,0.16597857116797143,1
636.0,156.2842712474619,0.11792367517713323,0.3272174348004035,0.77309924,0.6385204,0.68495893,0.21194611,0.22519827,0.11703143,451.78306878306876,0.12600588538421564,4
272.0,139.49747468305833,0.5498929839147094,0.17564915978899623,0.51901263,0.34364247,0.60519713,0.15985811,0.1779044,0.089543246,362.4060846560847,0.08913372729019198,3
574.0,178.976659402887,0.23885701163820347,0.22517955729250583,0.74725896,0.6074079,0.67324936,0.22110955,0.24162671,0.11040066,465.8518518518518,0.08285725504327879,0
655.0,170.8700576850888,0.08547793059243569,0.28191568008601026,0.7830633,0.6558924,0.6845138,0.20172474,0.21873783,0.10888687,531.9854497354497,0.10057098507281634,6
647.0,156.04163056034264,0.1106577695705311,0.3339128904693156,0.8467237,0.7295118,0.7160564,0.24229348,0.25830543,0.12366424,496.00661375661366,0.20380459940347848,4
444.0,139.70458146424485,0.6683425111069706,0.28587194529896004,0.92266905,0.800085,0.73849046,0.09365049,0.112991326,0.07918817,181.17857142857142,0.18646238035266183,7
505.0,185.66904755831214,0.40457045003825687,0.1840866196669408,0.7732743,0.6320428,0.68727994,0.22917625,0.2544926,0.1229878,608.8968253968254,0.12195181490816763,3
536.0,169.94112549695427,0.12396553111732321,0.233226380980161,0.8098389,0.67184377,0.6978192,0.22848739,0.2595496,0.12864979,422.79761904761904,0.1861186471670237,1
650.0,175.35533905932738,0.29743579755842164,0.2656349613515924,0.7934074,0.6493297,0.6834033,0.1912022,0.2072348,0.11247673,587.9378306878307,0.12104864693053119,6
656.0,174.2842712474619,0.1539767670932281,0.2713921701257209,0.7812726,0.64013106,0.6789566,0.20439786,0.2170292,0.121126436,522.8597883597885,0.10228239773691904,6
402.0,155.80508652763322,0.6462704560986998,0.208100274633326,0.7281613,0.6106793,0.68226796,0.2545496,0.27284154,0.12650095,613.3320105820105,0.1353380659240156,3
426.0,184.70458146424488,0.22377461499953977,0.15691487935454237,0.76737195,0.60132056,0.67768115,0.20641762,0.25065103,0.11533945,356.54629629629625,0.13193381229083812,1
8.0,7.414213562373095,0.6123724356957945,1.8288145156171591,0.72212887,0.5901311,0.6698629,0.23007432,0.24224648,0.12192632,506.0291005291006,0.09326461913774119,3
554.0,168.76955262170046,0.15427951841797113,0.24441701193414173,0.6887606,0.56752706,0.7594788,0.2039835,0.26159415,0.12245479,419.16005291005285,0.15081623871179675,0
425.0,179.35533905932738,0.3280515672976346,0.16602373331182446,0.7696228,0.639986,0.7118747,0.21746342,0.257132,0.10413759,448.2407407407408,0.14045513168696605,5
526.0,186.1837661840736,0.22846008488080108,0.19068300435974844,0.7944527,0.6646658,0.6934125,0.22944443,0.25539255,0.12687913,566.9365079365078,0.11722556898617231,1
71.0,44.65685424949238,0.8101397566683142,0.44739585758709133,0.6934524,0.530007,0.6692777,0.11996911,0.1588509,0.08409783,410.80820105820106,0.10472448847147521,5
649.0,158.3847763108502,0.17493873452647826,0.3251080248934674,0.79392755,0.6355892,0.6906863,0.18696143,0.21751538,0.09856837,263.16005291005285,0.1443224108308302,6
553.0,167.9411254969543,0.1346219275955698,0.24638875129665447,0.7885654,0.6566676,0.6933024,0.2440325,0.27547577,0.12035931,374.24470899470896,0.19570701313931474,5
292.0,133.2842712474619,0.7993437342669776,0.20655461936909003,0.7803021,0.5928072,0.68053716,0.18875985,0.2407804,0.112483285,397.9325396825397,0.1213881125845894,1
662.0,162.5269119345812,0.11967134345787164,0.314932358839776,0.8210385,0.6931272,0.70214087,0.22143649,0.23144342,0.12687363,584.8293650793652,0.14883030239053752,4
632.0,155.8700576850888,0.3641503797954915,0.32688993593560123,0.82318425,0.68035716,0.7110644,0.19434017,0.2216305,0.10227149,427.2460317460318,0.10840348666627207,3
488.0,179.35533905932738,0.26290603024809334,0.1906343102498126,0.73739004,0.5945278,0.68338835,0.22688505,0.25328872,0.111010484,471.66402116402116,0.11773284420399661,0
352.0,122.46194077712559,0.8852454295423529,0.29495125727963706,0.91694176,0.78256303,0.73448884,0.09703139,0.11080332,0.07901629,176.32671957671954,0.1910666187254678,7
368.0,148.97665940288704,0.6834113647587331,0.2083632963759099,0.92491,0.7914015,0.73762006,0.09206154,0.10673297,0.078412384,203.28174603174605,0.2139645441086962,7
732.0,136.97056274847714,0.04676025836544288,0.49030516122898454,0.8663615,0.7504151,0.7143508,0.18105449,0.18645447,0.12372339,486.94047619047615,0.1745675212996514,2
727.0,138.97056274847714,0.021465511786914467,0.4730408458396384,0.8123149,0.67952186,0.68824035,0.16548285,0.16662097,0.09004894,276.48941798941803,0.19002431152900656,2
524.0,169.5269119345812,0.2939240969103398,0.22912044749003593,0.74623847,0.6253151,0.6821129,0.2494471,0.26826,0.122072384,516.3068783068784,0.19724727916799029,3
463.0,169.94112549695427,0.3631619086961109,0.2014623402869674,0.76423067,0.6012055,0.6690226,0.2093343,0.25261617,0.12041463,459.62301587301596,0.10740178755026006,1
517.0,180.18376618407356,0.1791403933989458,0.20011013575084322,0.81038415,0.66596633,0.69210184,0.21539864,0.2505593,0.11540614,489.9417989417988,0.15304198125284751,1
519.0,177.94112549695427,0.1968854334359597,0.20597976363757145,0.7466187,0.59008104,0.6622549,0.18821476,0.22099079,0.09837016,315.53439153439155,0.08626422170255547,1
676.0,150.38477631085024,0.07388773556865579,0.37562008931764573,0.87706584,0.7730392,0.7307173,0.19920388,0.2077963,0.10302661,281.8531746031746,0.3472088385569346,2
475.0,211.95331880577402,0.3438650010185315,0.13286880565474185,0.8910865,0.7758354,0.7362495,0.12152195,0.12985878,0.08773003,272.5410052910053,0.13729990464450958,7
586.0,179.76955262170046,0.08225490793416444,0.22786373131708618,0.7778611,0.64888453,0.6865697,0.21744415,0.24100037,0.11603592,415.813492063492,0.09956256519324523,3
431.0,186.04772721475248,0.7060897511889335,0.15647263501760664,0.9095688,0.7886505,0.7312675,0.10929684,0.12724906,0.08575952,257.84523809523813,0.14627772745593542,7
244.0,105.07716446627535,0.9052927617055131,0.2777045534791539,0.6247599,0.46731195,0.6469838,0.22462589,0.25261548,0.10678228,409.57804232804233,0.13982451939751184,3
530.0,173.59797974644664,0.3170133948434772,0.2210020998282407,0.77288413,0.6111895,0.67174375,0.19390367,0.2478441,0.12280389,563.1666666666666,0.12540272904338895,3
582.0,164.0416305603426,0.14824583992146884,0.27178450538087773,0.8539566,0.7159464,0.71360546,0.2186235,0.259376,0.12182678,402.24206349206344,0.2865641270047936,1
466.0,181.76955262170048,0.27565456384375975,0.17723663830968958,0.8040866,0.6280412,0.6771309,0.18392174,0.2298069,0.12187254,427.675925925926,0.11358775805876173,1
574.0,168.2842712474619,0.21501615038230315,0.25470337731172576,0.7487145,0.6019108,0.67162865,0.21727625,0.23923463,0.11863339,532.8240740740741,0.0959951642953468,0
507.0,167.80508652763322,0.48401285112525916,0.2262598949672212,0.7880353,0.6434824,0.6832333,0.21356739,0.25453928,0.13179967,611.1931216931216,0.08970933408803534,1
596.0,164.5269119345812,0.24233851245049187,0.2766828439599415,0.7814076,0.6455432,0.6776711,0.2165682,0.24737638,0.12180434,379.49074074074065,0.17059922173510567,4
554.0,168.5269119345812,0.13435215113828228,0.24512132917708626,0.78734493,0.64794916,0.69469297,0.25678414,0.27912086,0.13669181,560.0,0.2338827193046472,0
515.0,173.94112549695427,0.14269109966769,0.2139008652279549,0.7993947,0.66455084,0.68921566,0.23717336,0.27646965,0.13436657,530.7738095238095,0.19113428530939608,1
561.0,173.5624458405139,0.39859253076957807,0.23402443322518204,0.81171465,0.66875255,0.70128554,0.21274899,0.24497688,0.117335334,408.58597883597895,0.1797796446798018,6
586.0,172.9411254969543,0.15653866472063843,0.24621296490904046,0.81601137,0.6987094,0.7119598,0.25721636,0.27916083,0.13444518,607.914021164021,0.2758585675348,3
481.0,180.18376618407356,0.24314106236479005,0.18617596769082317,0.72231394,0.5817727,0.6716486,0.24780913,0.27844536,0.13288228,715.8082010582012,0.12239401244051269,0
479.0,220.39696961967,0.3790696617260186,0.12391792705615971,0.65752304,0.5252701,0.6640857,0.17661579,0.20749353,0.110139824,570.1084656084655,0.07021298657401427,5
658.0,172.62741699796953,0.1800320126541648,0.277470114282455,0.82115346,0.6907713,0.6982343,0.2004692,0.22116803,0.11280963,517.8478835978837,0.13022912171419138,6
647.0,159.698484809835,0.235136025346029,0.3187957722940904,0.73269314,0.5869298,0.65351146,0.18079953,0.19863589,0.10038133,363.3796296296297,0.114410947459964,6
716.0,141.79898987322332,0.054242455669830526,0.4474830732774571,0.9006403,0.77533513,0.7403462,0.13944088,0.15236405,0.08492741,203.4206349206349,0.2306846839812441,7
610.0,167.9411254969543,0.18775830084832024,0.27178506020064963,0.7806473,0.6344688,0.67683077,0.1904151,0.20823115,0.108937785,644.3928571428571,0.09007607700277215,6
711.0,142.38477631085024,0.09968992105269193,0.440709436894141,0.8590636,0.7544568,0.7185924,0.19778028,0.20752919,0.10994473,352.0079365079365,0.2115670174589923,2
478.0,176.1126983722081,0.23883997704890678,0.19366735354151512,0.7142708,0.5828281,0.6703631,0.2512804,0.27782127,0.12720822,642.0674603174602,0.07771790782753588,0
685.0,146.0416305603426,0.33679636557589,0.4035962190573725,0.84153664,0.7096789,0.7138756,0.19753735,0.20868085,0.09940513,297.2169312169312,0.2077649944201982,2
562.0,167.1126983722081,0.16873190941984803,0.25288744923864787,0.82498497,0.6902361,0.70535713,0.2154764,0.25494727,0.1330984,538.494708994709,0.18879167861709278,1
201.0,73.72792206135786,0.9604195112591477,0.46466711001906724,0.76961285,0.62822133,0.6906013,0.22236219,0.25612804,0.106542274,339.1309523809523,0.16480342623169755,3
9.0,8.0,0.0,1.767145840032605,0.8982643,0.78154266,0.730017,0.11664643,0.13653217,0.08642856,294.1891534391534,0.14306812525812823,7
599.0,162.8700576850888,0.12041448124168284,0.2837619670412258,0.7542468,0.6447279,0.6882954,0.20235619,0.20127903,0.10004959,342.7089947089947,0.11418804018617408,2
384.0,174.46194077712556,0.49785100865219667,0.1585403050704043,0.7446679,0.5921469,0.6665766,0.21319051,0.24283145,0.12644272,594.452380952381,0.11277334155024107,1
636.0,168.87005768508882,0.16250023127416935,0.2802603604249993,0.82188374,0.69342744,0.7090036,0.21866879,0.2452087,0.11975496,500.7526455026454,0.1406715818235632,6
455.0,190.08326112068525,0.38487692585073263,0.15824628095627885,0.7587735,0.58755004,0.6616747,0.20353942,0.23788355,0.124749556,566.734126984127,0.10738971026788585,1
616.0,163.94112549695427,0.3467671950438468,0.2880147645006316,0.739931,0.5951131,0.6642858,0.2000352,0.22208697,0.10362016,578.1970899470899,0.07732562388897452,6
556.0,168.52691193458116,0.22981813892200217,0.24600624372285199,0.7592988,0.6194978,0.6732943,0.2557658,0.275582,0.13563526,454.73280423280426,0.1432280386922795,0
652.0,167.69848480983498,0.12909448561920095,0.291339373762861,0.8035314,0.67227393,0.68783015,0.20666102,0.21802554,0.11876334,711.5370370370371,0.13675475744547747,6
371.0,195.63961030678928,0.2124579821751874,0.1218064245953368,0.8926021,0.7644608,0.72236896,0.093316615,0.10140326,0.0713378,148.19708994708998,0.14920624626408352,7
485.0,179.35533905932735,0.30333506806012633,0.18946237801467034,0.7136154,0.56801224,0.6567977,0.23486853,0.25377864,0.1098114,527.9179894179895,0.09670759759246485,0
478.0,179.88225099390857,0.38591875452566754,0.18563554333127125,0.889886,0.7728041,0.7362595,0.12381737,0.13353603,0.08829468,266.3796296296296,0.21861257105595783,7
679.0,160.62741699796953,0.16613344681060352,0.33070463892504076,0.82372457,0.6953782,0.69842446,0.19783026,0.21374793,0.11438998,551.5701058201058,0.1514145180227124,6
577.0,164.87005768508882,0.12926859384864176,0.2667485684446979,0.7697329,0.6453982,0.6932823,0.26415253,0.28145865,0.13863264,704.5,0.15872275371486833,5
174.0,76.5208152801713,0.9700975279446153,0.37342202972398186,0.74409765,0.62109846,0.7016206,0.24465783,0.27239558,0.11350519,522.7010582010582,0.13980796254544878,5
445.0,179.9411254969543,0.2239116236585364,0.1727066299600108,0.7968237,0.6577281,0.7082383,0.22675951,0.2589923,0.11667617,396.81084656084647,0.16148977563078648,6
478.0,181.42640687119285,0.26372568589941303,0.1824890295247596,0.70598245,0.57682574,0.6790116,0.20005968,0.21552235,0.10046448,504.95767195767195,0.0971021017995783,5
42.0,22.242640687119284,0.7076525348809388,1.0668084846939248,0.8010404,0.66071427,0.6888956,0.23646802,0.2645684,0.13415714,568.7671957671956,0.19692707305171886,1
634.0,158.6274169979695,0.11184262978546816,0.31662311476541455,0.85260105,0.72049326,0.7169568,0.19291648,0.19771,0.09410469,223.54232804232805,0.21495437855343888,2
466.0,170.698484809835,0.4129695475972815,0.2009724136641732,0.6945879,0.5744098,0.6804322,0.21495448,0.24074118,0.097795606,253.11111111111117,0.1754837996307646,5
671.0,159.45584412271572,0.13809153203058533,0.33162823712093387,0.82181376,0.6847039,0.7038716,0.19817303,0.21432562,0.11281178,466.9484126984127,0.13642897391362463,6
752.0,131.89949493661166,0.044098858849159976,0.5431770842033626,0.8938275,0.7759153,0.72818124,0.123842455,0.13637985,0.09286135,308.3148148148149,0.16558323054021798,7
521.0,180.80508652763322,0.2240094249006235,0.20027479643052976,0.76018417,0.61755204,0.6792217,0.25621778,0.29105008,0.13646345,581.4947089947091,0.1544253924544146,0
650.0,157.21320343559643,0.13402037701106037,0.33048000334938193,0.8181823,0.6914266,0.7114946,0.19374803,0.21265149,0.10969313,671.0912698412698,0.11133716966011606,6
650.0,154.62741699796953,0.0902142417569325,0.341625451172114,0.8625,0.7424019,0.7260504,0.1986729,0.20303248,0.10076347,235.51058201058203,0.21386656908669427,2
657.0,161.94112549695427,0.20699655361245736,0.3148189940985841,0.8422219,0.73431873,0.7091136,0.20244353,0.20783113,0.109240256,295.01455026455034,0.14534701180662052,2
562.0,170.2842712474619,0.19813987032489605,0.2435550334817868,0.77870655,0.63316834,0.682518,0.26894033,0.29385537,0.14598458,600.5158730158731,0.16436848116624683,0
741.0,135.55634918610406,0.048061172586682806,0.5067436838110408,0.92111844,0.7997249,0.74680376,0.13356732,0.14603102,0.08641884,220.52380952380952,0.278939923877916,7
399.0,168.3908729652601,0.17884680829699715,0.17682581274125003,0.73470885,0.59583837,0.665071,0.20999749,0.2346466,0.120604515,421.4007936507937,0.11401023094753379,3
553.0,161.698484809835,0.35625072979217354,0.26578048802843784,0.7561525,0.62387955,0.6789316,0.2594385,0.27766338,0.14007753,823.8637566137565,0.10437893681465407,0
